,venue,lat,lon,address,category
11622,Caramel Confy,35.0607,33.9646,,Dessert Shop
11623,Lukoil,35.067952,33.960949,,Gas Station
11624,Crepe Taste,35.0627,33.961708,Eleftherias,Creperie
11625,Melekkis,35.05362613837365,33.97443836993951,,Jewelry Store
11626,Costa Coffee,35.03858731276201,33.94725557504854,,Coffee Shop
11627,Deryneia Industrial Zone,35.051375,33.96527,,Factory
11628,CrayzeeT's,35.06363983545048,33.94720112515272,Frenaros,Factory
11629,Αγ. Γεωργιος,35.063309,33.96081,,Church
11630,ΓΡΑΦΕΙΟ ΚΟΙΝΩΝΙΚΩΝ ΑΣΦΑΛΙΣΕΩΝ,35.057850926444985,33.96867365619822,,Government Building
11631,ΔHΜΟΣΙΑ ΥΠΗΡΕΣΙΑ ΑΠΑΣΧΟΛΗΣΗΣ,35.057692,33.970124,ΑΚΡΟΠΟΛΕΟΣ,Government Building
11632,Κέντρο Εξυπηρέτησης του Πολίτη,35.057699946719154,33.96981138576506,,Government Building
11633,Καφετερια Υπαιθριου Μουσειου Λαικης Τεχνης & Παραδοσιακων Επαγγελματων,35.06304168701172,33.95849609375,Demetri Liberti 3,History Museum
11634,Strawberry-Field Yiannoukou,35.063571,33.9442,,Garden Center
11635,Paralimni General Hospital,35.06268705089447,33.97225320339203,Christou Kkeli 25,Hospital
11636,Santa Marina Clinic,35.05420628471793,33.972968647365136,,Hospital
11637,ΛΑΟΓΡΑΦΙΚΟ ΜΟΥΣΕΙΟ ΔΗΜΟΥ ΔΕΡΥΝΕΙΑΣ,35.06319477695793,33.958041149645304,,History Museum
11638,ARTISAN HAIR SALOON,35.046738,33.977599,,Salon / Barbershop
11639,Shoebox,35.04934167958766,33.977404960288744,,Shoe Store
11640,United Colors of Benetton,35.058231,33.967972,"12, Protara Street",Clothing Store
11641,Deryneia Inn,35.06196804072206,33.96287047118266,,Restaurant
11642,Cutting Edge,35.063819885253906,33.94723892211914,,Salon / Barbershop
11643,Maouris Shop,35.048152,33.97775,,Pharmacy
11644,The Dental Clinic (Dr.Constantinos Ierodiakonou),35.052395,33.97587,,Dentist's Office
11645,Liotatis,35.048116,33.931627,,Cupcake Shop
11646,To Paneri (Το Πανέρι),35.03061294555664,33.947113037109375,Φώτη Πίττα 36,Greek Restaurant
11647,θημωνια,35.043315,33.9249,,Bakery
11648,Loizos Jewellery,35.04164317631179,33.92362128560733,Foti Pitta 4,Jewelry Store
11649,Gloria Jeans coffee Finicoudes,35.04332953303382,33.924835822402216,Larnaka,Coffee Shop
11650,San Siro Sports & Casual,35.063160795627255,33.95802512899146,Ελευθερίας 34,Clothing Store
11651,"Frenaros Pharmacy, P.G.KIZAS LTD",35.04059835014703,33.92210173043015,Foti Pitta 20,Pharmacy
11652,Taverna Mousikos,35.025252717199464,33.954952106051145,,Greek Restaurant
11653,Boss's,35.059673,33.93949,,Other Nightlife
11654,Dorelian Accessories,35.03218629536278,33.912825908369044,,Accessories Store
11655,MG Crepes,35.0406,33.9224,Foti Pitta,Creperie
11656,To Pastriko tavern,35.037708,33.955253,,
11657,EXSCAPE Personal & Fitness Studio,35.06180064157341,33.95590180844464,"60, Arch. Makariou III",Gym / Fitness Center
11658,Aqua Academy,35.05042,33.93392,Λεωφόρος Αρχ. Μακαρίου 105 Φρεναρος,Gym Pool
11659,Shell Sotira,35.046928,33.956479,,Gas Station
11660,"Taverna ""to ploumin""",35.028391,33.958972,,Restaurant
11661,Vinery,35.05854415893555,33.958091735839844,,Greek Restaurant
11662,ok,35.042479,33.922903,,Cocktail Bar
11663,playersroom,35.063158172026945,33.95800335159443,,General Entertainment
11664,Rakomelo,35.05612339991114,33.969288794034824,,Restaurant
11665,Vasiliskos,35.028286,33.950418,,Mediterranean Restaurant
11666,Anayennisis Derynia Stadium (Γήπεδο Αναγέννησης Δερύνειας),35.053830715839034,33.95640269874923,,Soccer Field
11667,Avramco Constructions Lts (Warehouse),35.05155024352247,33.961318900721146,3 Albert Einstein Str,Factory
11668,Sunshine Gardens,35.017807,33.94345,,Garden Center
11669,Square Bar,35.0637356941361,33.9603280595246,,Gastropub
11670,Papas Restaurant,35.037356,33.917977,Foti Pitta,Taverna
11671,Cinnamon Lounge Culture,35.062828,33.959793,,Cocktail Bar
11672,ΤΑΒΕΡΝΑ ´ΤΟ ΜΙΣΟΧΩΡΟ´,35.062922,33.957683,,Mediterranean Restaurant
11673,Old Simos bar and restaurant,35.02712,33.956232,,Greek Restaurant
11674,Costaris Restaurant,35.060912261917416,33.95427389605692,,Greek Restaurant
11675,Tavern Ploumin,35.02875957661589,33.949389985503544,"3, 28 Octovriou",Greek Restaurant
11676,το κουτούκι του παγγέρη,35.0272,33.951399,,Restaurant
11677,O Dikos Mas Mezes (Ο Δικός μας Μεζές),35.062474,33.955612,,Taverna
11678,SQUARE TAVERN,35.02795567629462,33.951676798741246,,Greek Restaurant
11679,Room Escape,35.060946151262605,33.954361009157395,,General Entertainment
11680,Choko King,35.062935,33.950127,,Chocolate Shop
11681,Museum Lounge,35.0631679487328,33.958036665109944,Demetri Liberti 3,Lounge
11682,ECLIPSE HAIR SALON,35.06320798235228,33.96072548612632,,Salon / Barbershop
11683,Legends Bar,35.038611528357485,33.91348499647061,,Bar
11684,Panayiotion Megaro,35.064974,33.953416,,Residential Building (Apartment / Condo)
11685,esso,35.038574745807374,33.91350133743794,,Gas Station
11686,P. THOMA & SONS AUTO REPAIRS,35.050341,33.963295,,Auto Dealership
11687,Foto Larko,35.054247,33.972599,,Costume Shop
11688,MP Ventus,35.05791920710809,33.968232714144875,,Electronics Store
11689,Lak's Hair Salon,35.05026120933115,33.95692536397562,,Salon / Barbershop
11690,БлатХата,35.031450343655266,33.955482582933996,,Assisted Living
11691,Stekkas,35.057487,33.96959,,Hardware Store
11692,Pavlos farm,35.038576467266694,33.913479549480854,,Farm
11693,coiffur seduction,35.064618,33.960981,,Arts & Crafts Store
11694,Antonis Prodromou Photography,35.044577,33.926283,,Photography Lab
11695,Sarris Supermarket,35.038594313749584,33.91355036032254,,Convenience Store
11696,Famagusta Gym,35.063106225345365,33.95797068548919,Leoforos Street 60,Sports Club
11697,Beautorium by Artemis,35.04932926305123,33.972255551245105,,Nail Salon
11698,Deryneia bus stop,35.062719543557755,33.961079120635986,Archiepiskopou Makariou III,Bus Stop
11699,Θημωνια αρτοποιείο,35.059578,33.966137,Eleftherias,Bakery
11700,zappeion pallas,35.05279858174534,33.970589824167156,,Event Space
11701,Infraslim X Studio,35.062241,33.958563,25 Archiepiskopou Makarios III,Health & Beauty Service
11702,Plus Discount Market,35.066508805065375,33.96122932434082,Ammochostou,Grocery Store
11703,Gabriella's Shopping Center,35.05937102607407,33.96647436855127,,Miscellaneous Shop
11704,Εστιατοριο - Ψησταρια Η ΔΕΡΥΝΕΙΑ,35.0586,33.9673,Ελευθεριας 78Β,Souvlaki Shop
11705,Marks & Spencer,35.063819885253906,33.94723892211914,Griva Digeni 143,Clothing Store
11706,Willy Wonka's,35.063804626464844,33.94730758666992,,Factory
11707,Prime microbrewery,35.020652770996094,33.94171905517578,,Factory
11708,MARIA PAPAIOANNOU INTERIOR DESIGNER,35.041389,33.92375,Nikou Ttofi 5,Design Studio
11709,Aznet Printing Group,35.053144,33.938813,,Print Shop
11710,ΓΡΑΦΕΙΟ ΕΡΓΑΣΙΑΣ,35.05769883980587,33.96960452689509,,Government Building
11711,Social Insurance,35.057886241847235,33.96868454362948,,Government Building
11712,Deryneia Futsal Athletic Center,35.06324992188444,33.95680558679108,Ειρήνης & Ελευθερίας,College Gym
11713,Τάγμα Πεζικού Σωτήρα,35.05900699543674,33.95304341467291,,Military Base
11714,Lito Clinic,35.03387537297534,33.947310024912035,,Medical Center
11715,Paniccos Thoma & Sons Auto Repairs,35.050903,33.958408,,Building
11716,карта муниципалитета города дериния,35.038612848240916,33.91353401936391,Demetri Liberti 3,History Museum
11717,PrimeTel Deryneia,35.062015533447266,33.96269989013672,,Office
11718,InCyprusVillas.com,35.06295395392915,33.950131036639775,12 Famagusta Ave,Office
11719,Avramco Constructions Ltd (Warehouse),35.05155024352247,33.961318900721146,3 Albert Einstein Str,Building
11720,Photo_Shouting,35.02386135902486,33.94882371818153,,College Bookstore
11721,ΤΜΗΜΑ ΟΔΙΚΩΝ ΜΕΤΑΦΟΡΩΝ,35.049198,33.961732,,IT Services
11722,Vokolida Kebab,35.053991,33.972808,,Middle Eastern Restaurant
11723,Derynia Post Office,35.060453,33.965036,Eleutherias 49,Post Office
11724,Sotira's pharmacy  P.G.KIZAS LTD,35.02742135262926,33.95146445419895,1ης Απριλίου 10,Pharmacy
11725,Just Fabulous Bead Shop,35.059033151153244,33.96653425084491,,Arts & Crafts Store
11726,Paralimni Lake,35.038677,33.96668,,Lake
11727,Λόγω Τιμής,35.063036,33.96049,,Ouzeri
11728,PETROLINA,35.02576630044891,33.94545871142625,Sotira,Gas Station
11729,Dorelian Accessories,35.03665868244023,33.912771438066805,,Accessories Store
11730,Koupes Psillos,35.055856,33.971351,Dheryneia,Bakery
11731,Hellenic Bank,35.06312878812451,33.95838445529547,Demokratias 4,Bank
11732,Caramel Confy,35.0607,33.9646,,Dessert Shop
11733,Malias Coffee Shop,35.06278753674747,33.958270124351515,Demetri Liberti,Bar
11734,Cyta,35.05404279255433,33.972886995419216,,Mobile Phone Shop
11735,Shongas Inn,35.062757,33.959752,,Hotel
11736,Derynia 3rd Primary School (3ο Δημοτικό Σχολείο Δερύνειας),35.058495,33.959175,,Elementary School
11737,Costa Coffee,35.03858731276201,33.94725557504854,,Coffee Shop
11738,Coffee Bar,35.057561,33.969516,,Coffee Shop
11739,Crepe Taste,35.0627,33.961708,Eleftherias,Creperie
11740,Euro Bakers Sotira,35.02853,33.951397,Sotira,Bakery
11741,Deryneia Museum Cafe - Bar,35.063026180806915,33.95842734717344,Demetri Liberti,Lounge
11742,Atlantic City Frenaros,35.04378890991211,33.92534637451172,,Bar
11743,Stamatia gardens,35.039574,33.928815,,Flower Shop
11744,Thimonia (Θυμωνια),35.05921485043232,33.96614229330338,,Bakery
11745,CrayzeeT's,35.06363983545048,33.94720112515272,Frenaros,Factory
11746,Deryneia Industrial Zone,35.051375,33.96527,,Factory
11747,Αγ. Γεωργιος,35.063309,33.96081,,Church
11748,Αναστάσεως,35.025585,33.950111,,Church
11749,ΓΡΑΦΕΙΟ ΚΟΙΝΩΝΙΚΩΝ ΑΣΦΑΛΙΣΕΩΝ,35.057850926444985,33.96867365619822,,Government Building
11750,ΔHΜΟΣΙΑ ΥΠΗΡΕΣΙΑ ΑΠΑΣΧΟΛΗΣΗΣ,35.057692,33.970124,ΑΚΡΟΠΟΛΕΟΣ,Government Building
11751,Κοινοτικό Συμβούλιο Φρενάρου,35.03731363410963,33.91834902959546,,Town Hall
11752,Κέντρο Εξυπηρέτησης του Πολίτη,35.057699946719154,33.96981138576506,,Government Building
11753,ΛΑΟΓΡΑΦΙΚΟ ΜΟΥΣΕΙΟ ΔΗΜΟΥ ΔΕΡΥΝΕΙΑΣ,35.06319477695793,33.958041149645304,,History Museum
11754,Καφετερια Υπαιθριου Μουσειου Λαικης Τεχνης & Παραδοσιακων Επαγγελματων,35.06304168701172,33.95849609375,Demetri Liberti 3,History Museum
11755,Santa Marina Clinic,35.05420628471793,33.972968647365136,,Hospital
11756,Strawberry-Field Yiannoukou,35.063571,33.9442,,Garden Center
11757,sotira,35.02240249837099,33.946961545227275,Ayias Theklas 51,Office
11758,σχολειο φρεναρος,35.03927,33.921535,,School
11759,Bank Of Cyprus,35.02836,33.951393,Sotira,Bank
11760,United Colors of Benetton,35.058231,33.967972,"12, Protara Street",Clothing Store
11761,Deryneia Inn,35.06196804072206,33.96287047118266,,Restaurant
11762,Sotira Town Hall,35.0262,33.9538,22 Makariou Avenue,Government Building
11763,Cutting Edge,35.063819885253906,33.94723892211914,,Salon / Barbershop
11764,Αρχαγγέλου Μιχαήλ,35.047012,33.925919,,Church
11765,InterNapa Colledge,35.029063,33.951716,,College Administrative Building
11766,To Paneri (Το Πανέρι),35.03061294555664,33.947113037109375,Φώτη Πίττα 36,Greek Restaurant
11767,Dorelian Accessories,35.03665868244023,33.912771438066805,,Accessories Store
11768,Gloria Jeans coffee Finicoudes,35.04332953303382,33.924835822402216,Larnaka,Coffee Shop
11769,θημωνια,35.043315,33.9249,,Bakery
11770,Loizos Jewellery,35.04164317631179,33.92362128560733,Foti Pitta 4,Jewelry Store
11771,Papas Restaurant,35.037356,33.917977,Foti Pitta,Taverna
11772,Yumoristan,35.0708127580583,33.898929990828,,
11773,La Suite,35.015578789003754,33.92068563489863,,Café
11774,Villa Epenetos,34.997348956608604,33.96541281230282,,
11775,To Pastriko tavern,35.037708,33.955253,,
11776,EXSCAPE Personal & Fitness Studio,35.06180064157341,33.95590180844464,"60, Arch. Makariou III",Gym / Fitness Center
11777,Vasiliskos,35.028286,33.950418,,Mediterranean Restaurant
11778,playersroom,35.063158172026945,33.95800335159443,,General Entertainment
11779,Vinery,35.05854415893555,33.958091735839844,,Greek Restaurant
11780,"Taverna ""to ploumin""",35.028391,33.958972,,Restaurant
11781,Boss's,35.059673,33.93949,,Other Nightlife
11782,Taverna Mousikos,35.025252717199464,33.954952106051145,,Greek Restaurant
11783,БлатХата,35.031450343655266,33.955482582933996,,Assisted Living
11784,P. THOMA & SONS AUTO REPAIRS,35.050341,33.963295,,Auto Dealership
11785,Biyer,35.010462846424076,33.92137734582519,,Diner
11786,Panayiotion Megaro,35.064974,33.953416,,Residential Building (Apartment / Condo)
11787,Lak's Hair Salon,35.05026120933115,33.95692536397562,,Salon / Barbershop
11788,Olimpic Bay,34.992577,33.934569,,Hotel
11789,Museum Lounge,35.0631679487328,33.958036665109944,Demetri Liberti 3,Lounge
11790,Famagusta Gym,35.063106225345365,33.95797068548919,Leoforos Street 60,Sports Club
11791,Beautorium by Artemis,35.04932926305123,33.972255551245105,,Nail Salon
11792,"Frenaros Pharmacy, P.G.KIZAS LTD",35.04059835014703,33.92210173043015,Foti Pitta 20,Pharmacy
11793,Willy Wonka's,35.063804626464844,33.94730758666992,,Factory
11794,Prime microbrewery,35.020652770996094,33.94171905517578,,Factory
11795,San Siro Sports & Casual,35.063160795627255,33.95802512899146,Ελευθερίας 34,Clothing Store
11796,Aznet Printing Group,35.053144,33.938813,,Print Shop
11797,Avramco Constructions Lts (Warehouse),35.05155024352247,33.961318900721146,3 Albert Einstein Str,Factory
11798,Ayia Napa Beach (Παραλία Αγίας Νάπας),34.98134634261039,33.94603729248047,,Beach
11799,InCyprusVillas.com,35.06295395392915,33.950131036639775,12 Famagusta Ave,Office
11800,Paniccos Thoma & Sons Auto Repairs,35.050903,33.958408,,Building
11801,PrimeTel Deryneia,35.062015533447266,33.96269989013672,,Office
11802,Lito Clinic,35.03387537297534,33.947310024912035,,Medical Center
11803,ΤΜΗΜΑ ΟΔΙΚΩΝ ΜΕΤΑΦΟΡΩΝ,35.049198,33.961732,,IT Services
11804,Τάγμα Πεζικού Σωτήρα,35.05900699543674,33.95304341467291,,Military Base
11805,Deryneia Futsal Athletic Center,35.06324992188444,33.95680558679108,Ειρήνης & Ελευθερίας,College Gym
11806,Photo_Shouting,35.02386135902486,33.94882371818153,,College Bookstore
11807,Avramco Constructions Ltd (Warehouse),35.05155024352247,33.961318900721146,3 Albert Einstein Str,Building
11808,WaterWorld,34.98610436880126,33.94355835373812,18 Agia Thekla Road,Water Park
11809,σχολειο φρεναρος,35.03927,33.921535,,School
11810,Bank Of Cyprus,35.02836,33.951393,Sotira,Bank
11811,Shell Sotira,35.046928,33.956479,,Gas Station
11812,Yasak Bölge,35.077484,33.932926,,Art Gallery
11813,Walnuta Coffee Bar Girll,34.991724,33.933405,Gazimağusa,Buffet
11814,Deryneia Inn,35.06196804072206,33.96287047118266,,Restaurant
11815,το κουτούκι του παγγέρη,35.0272,33.951399,,Restaurant
11816,SQUARE TAVERN,35.02795567629462,33.951676798741246,,Greek Restaurant
11817,Anayennisis Derynia Stadium (Γήπεδο Αναγέννησης Δερύνειας),35.053830715839034,33.95640269874923,,Soccer Field
11818,Loutsiana Gym,34.986886,33.947909,,Gym / Fitness Center
11819,St. Nikandros Church,34.992743,33.947743,,Historic Site
11820,Room Escape,35.060946151262605,33.954361009157395,,General Entertainment
11821,Old Simos bar and restaurant,35.02712,33.956232,,Greek Restaurant
11822,Cinnamon Lounge Culture,35.062828,33.959793,,Cocktail Bar
11823,Tavern Ploumin,35.02875957661589,33.949389985503544,"3, 28 Octovriou",Greek Restaurant
11824,Heracles,34.986111418188464,33.943868730031916,,Pool
11825,Costaris Restaurant,35.060912261917416,33.95427389605692,,Greek Restaurant
11826,O Dikos Mas Mezes (Ο Δικός μας Μεζές),35.062474,33.955612,,Taverna
11827,ΤΑΒΕΡΝΑ ´ΤΟ ΜΙΣΟΧΩΡΟ´,35.062922,33.957683,,Mediterranean Restaurant
11828,Cutting Edge,35.063819885253906,33.94723892211914,,Salon / Barbershop
11829,Infraslim X Studio,35.062241,33.958563,25 Archiepiskopou Makarios III,Health & Beauty Service
11830,Marks & Spencer,35.063819885253906,33.94723892211914,Griva Digeni 143,Clothing Store
11831,Αρχαγγέλου Μιχαήλ,35.047012,33.925919,,Church
11832,InterNapa Colledge,35.029063,33.951716,,College Administrative Building
11833,ok,35.042479,33.922903,,Cocktail Bar
11834,Dorelian Accessories,35.03218629536278,33.912825908369044,,Accessories Store
11835,MG Crepes,35.0406,33.9224,Foti Pitta,Creperie
11836,Aristo Developers,34.990414,33.950561,Ayia Napa,Office
11837,Euro Bakers Sotira,35.02853,33.951397,Sotira,Bakery
11838,Paletto,35.00962,33.889908,,Coffee Shop
11839,River Odyssey,34.985604,33.943989,,River
11840,Καφελίο,35.00795,33.892838,,Coffee Shop
11841,Hellenic Bank,35.06312878812451,33.95838445529547,Demokratias 4,Bank
11842,Malias Coffee Shop,35.06278753674747,33.958270124351515,Demetri Liberti,Bar
11843,Cocktail Bar Loutsiana,34.986759185791016,33.94778823852539,,Food Court
11844,Costa Coffee,35.03858731276201,33.94725557504854,,Coffee Shop
11845,Deryneia Museum Cafe - Bar,35.063026180806915,33.95842734717344,Demetri Liberti,Lounge
11846,PETROLINA,35.02576630044891,33.94545871142625,Sotira,Gas Station
11847,Homer's Burger Palace,34.986805,33.94361,,Burger Joint
11848,Icarus,34.98619,33.943866,,Rafting
11849,Shongas Inn,35.062757,33.959752,,Hotel
11850,Sotira's pharmacy  P.G.KIZAS LTD,35.02742135262926,33.95146445419895,1ης Απριλίου 10,Pharmacy
11851,Paralimni shooting range,35.02635955810547,33.96902847290039,,Athletics & Sports
11852,Loutsiana Hotel,34.98694187022308,33.94781127325658,,Resort
11853,Mount Olympus,34.986133,33.943884,,Dive Spot
11854,Liotatis,35.048116,33.931627,,Cupcake Shop
11855,Chariot Chase,34.986127,33.94376,,Fountain
11856,Paralimni Lake,35.038677,33.96668,,Lake
11857,Alfam Dormitory GiAs Room,35.0708127580583,33.898929990828,Alfam dormitory,
11858,Thimonia (Θυμωνια),35.05921485043232,33.96614229330338,,Bakery
11859,Ι.Ν. Αγίας Θέκλας,34.98554975917568,33.93717634888971,,Church
11860,Saint Nikolaos (Άγιος Νικόλαος),35.01333283997699,33.91331069263845,,Church
11861,Aqua Academy,35.05042,33.93392,Λεωφόρος Αρχ. Μακαρίου 105 Φρεναρος,Gym Pool
11862,Deryneia Industrial Zone,35.051375,33.96527,,Factory
11863,Cosmelenia,34.98733139038086,33.94883728027344,Nissi Avenue,Greek Restaurant
11864,ΛΑΟΓΡΑΦΙΚΟ ΜΟΥΣΕΙΟ ΔΗΜΟΥ ΔΕΡΥΝΕΙΑΣ,35.06319477695793,33.958041149645304,,History Museum
11865,Καφετερια Υπαιθριου Μουσειου Λαικης Τεχνης & Παραδοσιακων Επαγγελματων,35.06304168701172,33.95849609375,Demetri Liberti 3,History Museum
11866,sotira,35.02240249837099,33.946961545227275,Ayias Theklas 51,Office
11867,esso,35.038574745807374,33.91350133743794,,Gas Station
11868,Sarris Supermarket,35.038594313749584,33.91355036032254,,Convenience Store
11869,Antonis Prodromou Photography,35.044577,33.926283,,Photography Lab
11870,Pavlos farm,35.038576467266694,33.913479549480854,,Farm
11871,Legends Bar,35.038611528357485,33.91348499647061,,Bar
11872,MARIA PAPAIOANNOU INTERIOR DESIGNER,35.041389,33.92375,Nikou Ttofi 5,Design Studio
11873,карта муниципалитета города дериния,35.038612848240916,33.91353401936391,Demetri Liberti 3,History Museum
11874,Sotira Town Hall,35.0262,33.9538,22 Makariou Avenue,Government Building
11875,Αναστάσεως,35.025585,33.950111,,Church
11876,Sunshine Gardens,35.017807,33.94345,,Garden Center
11877,Feggarognema,35.00860653455102,33.89044679536515,,Restaurant
11878,Choko King,35.062935,33.950127,,Chocolate Shop
11879,Kadı restaurant,35.012237548828125,33.91731643676758,,Bakery
11880,Atlantic City Frenaros,35.04378890991211,33.92534637451172,,Bar
11881,Derynia 3rd Primary School (3ο Δημοτικό Σχολείο Δερύνειας),35.058495,33.959175,,Elementary School
11882,Stamatia gardens,35.039574,33.928815,,Flower Shop
11883,CrayzeeT's,35.06363983545048,33.94720112515272,Frenaros,Factory
11884,Κοινοτικό Συμβούλιο Φρενάρου,35.03731363410963,33.91834902959546,,Town Hall
11885,Strawberry-Field Yiannoukou,35.063571,33.9442,,Garden Center
11886,Paletto,35.00962,33.889908,,Coffee Shop
11887,To Paneri (Το Πανέρι),35.03061294555664,33.947113037109375,Φώτη Πίττα 36,Greek Restaurant
11888,Dorelian Accessories,35.03665868244023,33.912771438066805,,Accessories Store
11889,Senator Hotel Apartments Ayia Napa,34.99201985001781,33.994729180199165,"15, G. Ritsos Street",Hotel
11890,La Suite,35.015578789003754,33.92068563489863,,Café
11891,"Frenaros Pharmacy, P.G.KIZAS LTD",35.04059835014703,33.92210173043015,Foti Pitta 20,Pharmacy
11892,3FIFTY7,34.982260554811496,33.93779754638672,18 Ayia Thekla Road,
11893,To Pastriko tavern,35.037708,33.955253,,
11894,Ai Stathis 2 Village,34.977147,33.913156,Agias Theklas,
11895,Panayia Eleousa Church,34.98289489746094,33.88141632080078,,Cultural Center
11896,Сыр Рулит,34.9743619892043,33.90668690237731,Cheddar St.,Mac & Cheese Joint
11897,Vasiliskos,35.028286,33.950418,,Mediterranean Restaurant
11898,ok,35.042479,33.922903,,Cocktail Bar
11899,"Taverna ""to ploumin""",35.028391,33.958972,,Restaurant
11900,Берлога трех котов,34.982454,33.925384,,Summer Camp
11901,MG Crepes,35.0406,33.9224,Foti Pitta,Creperie
11902,Dorelian Accessories,35.03218629536278,33.912825908369044,,Accessories Store
11903,Taverna Mousikos,35.025252717199464,33.954952106051145,,Greek Restaurant
11904,Agia Thekla Beach (Παραλία Αγίας Θέκλας),34.97697042277274,33.913849944049744,,Beach
11905,Сырная Лавка у Феди,34.9743619892043,33.90668145498521,Rossiyskiy Sir St.,Strip Club
11906,Sarris Supermarket,35.038594313749584,33.91355036032254,,Convenience Store
11907,Olimpic Bay,34.992577,33.934569,,Hotel
11908,Legends Bar,35.038611528357485,33.91348499647061,,Bar
11909,esso,35.038574745807374,33.91350133743794,,Gas Station
11910,Pavlos farm,35.038576467266694,33.913479549480854,,Farm
11911,LEUKONOE INVESTMENT,34.97498122797742,33.91164934266711,"APOLONOS 10, GORGONA 1",Financial or Legal Service
11912,ink2skin tattoo,34.9788900849736,33.94142380763959,Nikou Theophanous 22,Tattoo Parlor
11913,Antonis Prodromou Photography,35.044577,33.926283,,Photography Lab
11914,villa Talia,34.979954359388245,33.92750447916967,,Other Nightlife
11915,БлатХата,35.031450343655266,33.955482582933996,,Assisted Living
11916,Loizos Jewellery,35.04164317631179,33.92362128560733,Foti Pitta 4,Jewelry Store
11917,Biyer,35.010462846424076,33.92137734582519,,Diner
11918,Mon Repos,34.98742714787298,33.951351563263714,125 Nissi Avenue,Hotel
11919,Prime microbrewery,35.020652770996094,33.94171905517578,,Factory
11920,MARIA PAPAIOANNOU INTERIOR DESIGNER,35.041389,33.92375,Nikou Ttofi 5,Design Studio
11921,Ayia Napa Beach (Παραλία Αγίας Νάπας),34.98134634261039,33.94603729248047,,Beach
11922,Ayia Thekla Yoga,34.978023,33.91885,,Yoga Studio
11923,Lito Clinic,35.03387537297534,33.947310024912035,,Medical Center
11924,карта муниципалитета города дериния,35.038612848240916,33.91353401936391,Demetri Liberti 3,History Museum
11925,www.letoproperties.ru,34.97836325619929,33.90923624650359,,Office
11926,Photo_Shouting,35.02386135902486,33.94882371818153,,College Bookstore
11927,Argos Sanctuary,34.99141215329505,33.90297715373462,,Animal Shelter
11928,WaterWorld,34.98610436880126,33.94355835373812,18 Agia Thekla Road,Water Park
11929,σχολειο φρεναρος,35.03927,33.921535,,School
11930,Cinema (beach bar) Thalassiness Villas,34.974273681640625,33.9063835144043,,Indie Movie Theater
11931,Limasol FourSeasons,34.977709430997805,33.91182909673403,"FOUR SEASONS HOTEL  P.O.Box 57222,  3313 Limassol, Cyprus",Event Space
11932,Semeli Rentals - Travel,34.98798,33.95227,"Nissi Avenue 72, Ayia Napa 5330",Rental Car Location
11933,Aqua Academy,35.05042,33.93392,Λεωφόρος Αρχ. Μακαρίου 105 Φρεναρος,Gym Pool
11934,St Thekla Taverna,34.97685,33.921955,,Greek Restaurant
11935,SQUARE TAVERN,35.02795567629462,33.951676798741246,,Greek Restaurant
11936,το κουτούκι του παγγέρη,35.0272,33.951399,,Restaurant
11937,Cosmelenia,34.98733139038086,33.94883728027344,Nissi Avenue,Greek Restaurant
11938,Loutsiana Gym,34.986886,33.947909,,Gym / Fitness Center
11939,Bank Of Cyprus,35.02836,33.951393,Sotira,Bank
11940,King's Sword Pub,34.98812440674245,33.952659779500884,,Gastropub
11941,Papas Restaurant,35.037356,33.917977,Foti Pitta,Taverna
11942,The Garden of Eden,34.98795202386529,33.95088297726196,125 Nissi Avenue,Mediterranean Restaurant
11943,St. Nikandros Church,34.992743,33.947743,,Historic Site
11944,Heracles,34.986111418188464,33.943868730031916,,Pool
11945,Zafiri,34.97901437791891,33.927553494589716,,Greek Restaurant
11946,Lukas Restaurant at Agia Thekla,34.979207,33.931251,,Restaurant
11947,Old Simos bar and restaurant,35.02712,33.956232,,Greek Restaurant
11948,AXARTIS family restaurant,34.983876,33.943658,,Greek Restaurant
11949,Tavern Ploumin,35.02875957661589,33.949389985503544,"3, 28 Octovriou",Greek Restaurant
11950,UP 2 YOU,34.98792479297431,33.9532557555595,,Burger Joint
11951,Villa Don Kim,34.986825,33.951301,,Vacation Rental
11952,Kandi Beach,34.98129326183503,33.94769117305178,,Beach
11953,Penelope Villas,34.976399,33.902905,,Housing Development
11954,Kymma Vilas,34.974199,33.903123,"Kumma Complex 1, Ayia Thekla",Housing Development
11955,Walnuta Coffee Bar Girll,34.991724,33.933405,Gazimağusa,Buffet
11956,Sirtaki Dancefloor Villa George,34.978844,33.927006,,Nightclub
11957,CL 102,34.98728331692985,33.915364188690155,,College Classroom
11958,Αρχαγγέλου Μιχαήλ,35.047012,33.925919,,Church
11959,InterNapa Colledge,35.029063,33.951716,,College Administrative Building
11960,Αναστάσεως,35.025585,33.950111,,Church
11961,Aristo Developers,34.990414,33.950561,Ayia Napa,Office
11962,Euro Bakers Sotira,35.02853,33.951397,Sotira,Bakery
11963,PETROLINA,35.02576630044891,33.94545871142625,Sotira,Gas Station
11964,Ionion Beach,34.97263092778092,33.903249533902375,,Beach
11965,Chariot Chase,34.986127,33.94376,,Fountain
11966,aiya-fekla beach,34.979177479894396,33.934785705568984,,Beach
11967,Agia Thekla Market,34.979898496598864,33.927580725367335,,Flea Market
11968,Nissaki Agias Theklas,34.97941129162617,33.93457887040597,Ayia Thekla Beach,Beach
